time,depth,latitude,longitude,temperature,conductivity,salinity
2019-07-18 01:00:00,98.0,61.85078333333333,-176.2505,9.5146,0.0,0.0
2019-07-18 02:00:00,98.0,61.85078333333333,-176.2505,9.509,0.0,0.0
2019-07-18 03:00:00,98.0,61.85078333333333,-176.2505,9.5037,0.0,0.0
2019-07-18 04:00:00,98.0,61.85078333333333,-176.2505,9.4985,0.0,0.0
2019-07-18 05:00:00,98.0,61.85078333333333,-176.2505,9.4931,0.0,0.0
2019-07-18 06:00:00,98.0,61.85078333333333,-176.2505,9.4883,0.0,0.0
2019-07-18 07:00:00,98.0,61.85078333333333,-176.2505,9.4821,0.0,0.0
2019-07-18 08:00:00,98.0,61.85078333333333,-176.2505,9.4762,0.0,0.0
2019-07-18 09:00:00,98.0,61.85078333333333,-176.2505,9.4718,0.0,0.0
2019-07-18 10:00:00,98.0,61.85078333333333,-176.2505,9.467,0.0,0.0
2019-07-18 11:00:00,98.0,61.85078333333333,-176.2505,9.4605,0.0,0.0
2019-07-18 12:00:00,98.0,61.85078333333333,-176.2505,9.4528,0.0,0.0
2019-07-18 13:00:00,98.0,61.85078333333333,-176.2505,9.4475,0.0,0.0
2019-07-18 14:00:00,98.0,61.85078333333333,-176.2505,9.4409,0.0,0.0
2019-07-18 15:00:00,98.0,61.85078333333333,-176.2505,9.4349,0.0,0.0
2019-07-18 16:00:00,98.0,61.85078333333333,-176.2505,9.4274,0.0,0.0
2019-07-18 17:00:00,98.0,61.85078333333333,-176.2505,9.4218,0.0,0.0
2019-07-18 18:00:00,98.0,61.85078333333333,-176.2505,9.4171,0.0,0.0
2019-07-18 19:00:00,98.0,61.85078333333333,-176.2505,9.4221,0.0,0.0
2019-07-18 20:00:00,98.0,61.85078333333333,-176.2505,9.4271,0.0,0.0
2019-07-18 21:00:00,98.0,61.85078333333333,-176.2505,9.4272,0.0,0.0
2019-07-18 22:00:00,98.0,61.85078333333333,-176.2505,9.4237,0.0,0.0
2019-07-18 23:00:00,98.0,61.85078333333333,-176.2505,9.4178,0.0,0.0
2019-07-19 00:00:00,98.0,61.85078333333333,-176.2505,9.4091,0.0,0.0
2019-07-19 01:00:00,98.0,61.85078333333333,-176.2505,9.3967,0.0,0.0
2019-07-19 02:00:00,98.0,61.85078333333333,-176.2505,9.3857,1e-05,0.0048
2019-07-19 03:00:00,98.0,61.85078333333333,-176.2505,9.375,0.0,0.0
2019-07-19 04:00:00,98.0,61.85078333333333,-176.2505,9.3626,0.0,0.0
2019-07-19 05:00:00,98.0,61.85078333333333,-176.2505,9.3537,0.0,0.0
2019-07-19 06:00:00,98.0,61.85078333333333,-176.2505,9.3579,0.0,0.0
2019-07-19 07:00:00,98.0,61.85078333333333,-176.2505,9.3611,0.0,0.0
2019-07-19 08:00:00,98.0,61.85078333333333,-176.2505,9.3556,0.0,0.0
2019-07-19 09:00:00,98.0,61.85078333333333,-176.2505,9.3446,0.0,0.0
2019-07-19 10:00:00,98.0,61.85078333333333,-176.2505,9.3279,0.0,0.0
2019-07-19 11:00:00,98.0,61.85078333333333,-176.2505,9.3062,0.0,0.0
2019-07-19 12:00:00,98.0,61.85078333333333,-176.2505,9.282,1e-05,0.0047
2019-07-19 13:00:00,98.0,61.85078333333333,-176.2505,9.257,0.0,0.0
2019-07-19 14:00:00,98.0,61.85078333333333,-176.2505,9.2308,1e-05,0.0047
2019-07-19 15:00:00,98.0,61.85078333333333,-176.2505,9.2059,0.0,0.0
2019-07-19 16:00:00,98.0,61.85078333333333,-176.2505,9.1794,0.0,0.0
2019-07-19 17:00:00,98.0,61.85078333333333,-176.2505,9.154,0.0,0.0
2019-07-19 18:00:00,98.0,61.85078333333333,-176.2505,9.1267,0.0,0.0
2019-07-19 19:00:00,98.0,61.85078333333333,-176.2505,9.1001,0.0,0.0
2019-07-19 20:00:00,98.0,61.85078333333333,-176.2505,9.0748,0.0,0.0
2019-07-19 21:00:00,98.0,61.85078333333333,-176.2505,9.051,0.0,0.0
2019-07-19 22:00:00,98.0,61.85078333333333,-176.2505,9.0295,0.0,0.0
2019-07-19 23:00:00,98.0,61.85078333333333,-176.2505,9.0119,0.0,0.0
2019-07-20 00:00:00,98.0,61.85078333333333,-176.2505,8.9968,0.0,0.0
2019-07-20 01:00:00,98.0,61.85078333333333,-176.2505,8.9834,0.0,0.0
2019-07-20 02:00:00,98.0,61.85078333333333,-176.2505,8.9737,0.0,0.0
2019-07-20 03:00:00,98.0,61.85078333333333,-176.2505,8.9658,0.0,0.0
2019-07-20 04:00:00,98.0,61.85078333333333,-176.2505,8.9561,0.0,0.0
2019-07-20 05:00:00,98.0,61.85078333333333,-176.2505,8.9485,0.0,0.0
2019-07-20 06:00:00,98.0,61.85078333333333,-176.2505,8.9433,0.0,0.0
2019-07-20 07:00:00,98.0,61.85078333333333,-176.2505,8.9399,0.0,0.0
2019-07-20 08:00:00,98.0,61.85078333333333,-176.2505,8.9373,0.0,0.0
2019-07-20 09:00:00,98.0,61.85078333333333,-176.2505,8.9353,0.0,0.0
2019-07-20 10:00:00,98.0,61.85078333333333,-176.2505,8.9332,0.0,0.0
2019-07-20 11:00:00,98.0,61.85078333333333,-176.2505,8.932,0.0,0.0
2019-07-20 12:00:00,98.0,61.85078333333333,-176.2505,8.9309,0.0,0.0
2019-07-20 13:00:00,98.0,61.85078333333333,-176.2505,8.9274,0.0,0.0
2019-07-20 14:00:00,98.0,61.85078333333333,-176.2505,8.9221,0.0,0.0
2019-07-20 15:00:00,98.0,61.85078333333333,-176.2505,8.9203,0.0,0.0
2019-07-20 16:00:00,98.0,61.85078333333333,-176.2505,8.9167,1e-05,0.0045
2019-07-20 17:00:00,98.0,61.85078333333333,-176.2505,8.9107,0.0,0.0
2019-07-20 18:00:00,98.0,61.85078333333333,-176.2505,8.9048,0.0,0.0
2019-07-20 19:00:00,98.0,61.85078333333333,-176.2505,8.901,0.0,0.0
2019-07-20 20:00:00,98.0,61.85078333333333,-176.2505,8.8962,0.0,0.0
2019-07-20 21:00:00,98.0,61.85078333333333,-176.2505,8.8914,0.0,0.0
2019-07-20 22:00:00,98.0,61.85078333333333,-176.2505,8.8872,1e-05,0.0045
2019-07-20 23:00:00,98.0,61.85078333333333,-176.2505,8.8846,0.0,0.0
2019-07-21 00:00:00,98.0,61.85078333333333,-176.2505,8.8821,0.0,0.0
2019-07-21 01:00:00,98.0,61.85078333333333,-176.2505,8.8806,0.0,0.0
2019-07-21 02:00:00,98.0,61.85078333333333,-176.2505,8.8804,0.0,0.0
2019-07-21 03:00:00,98.0,61.85078333333333,-176.2505,8.8798,1e-05,0.0045
2019-07-21 04:00:00,98.0,61.85078333333333,-176.2505,8.8728,0.0,0.0
2019-07-21 05:00:00,98.0,61.85078333333333,-176.2505,8.8659,0.0,0.0
2019-07-21 06:00:00,98.0,61.85078333333333,-176.2505,8.8611,0.0,0.0
2019-07-21 07:00:00,98.0,61.85078333333333,-176.2505,8.8579,0.0,0.0
2019-07-21 08:00:00,98.0,61.85078333333333,-176.2505,8.8568,1e-05,0.0044
