time,latitude,longitude,depth,temperature,salinity,oxy_conc,oxy_temperature,oxy_percentsat,oxy_conc_umkg
2022-08-07 03:00:00,56.866,-164.04983333333334,6.0,9.9435,32.0353,301.18160003948697,10.047227,107.23512481226534,293.93687535035866
2022-08-07 04:00:00,56.866,-164.04983333333334,6.0,9.9462,32.0366,301.61836234387937,10.046006,107.39792576716955,294.3629676673431
2022-08-07 05:00:00,56.866,-164.04983333333334,6.0,9.9444,32.0351,301.7597248454414,10.05272,107.44290888725385,294.5011810879111
2022-08-07 06:00:00,56.866,-164.04983333333334,6.0,9.9555,32.0325,301.41179689782376,10.058213,107.3428717317671,294.16272824802667
2022-08-07 07:00:00,56.866,-164.04983333333334,6.0,10.0005,32.0326,300.517642539976,10.10277,107.12898860619711,293.292176760581
2022-08-07 08:00:00,56.866,-164.04983333333334,6.0,10.0426,32.034,299.3606248419001,10.146715,106.81498776873177,292.16464799182984
2022-08-07 09:00:00,56.866,-164.04983333333334,6.0,10.0519,32.0333,299.0677809681269,10.144274,106.73145549865488,291.8794370288637
2022-08-07 10:00:00,56.866,-164.04983333333334,6.0,10.0282,32.0361,298.8917550845906,10.12108,106.61603658292822,291.7059051321966
2022-08-07 11:00:00,56.866,-164.04983333333334,6.0,10.0002,32.0391,298.97209266731727,10.094835,106.58230292092807,291.7823291330845
2022-08-07 12:00:00,56.866,-164.04983333333334,6.0,9.945,32.0402,298.2864860209384,10.042954,106.21151469030899,291.11038523364954
2022-08-07 13:00:00,56.866,-164.04983333333334,6.0,9.9409,32.0417,298.1224127501814,10.036851,106.14479236065229,290.94973563398
2022-08-07 14:00:00,56.866,-164.04983333333334,6.0,9.934,32.0421,297.45148660023114,10.029526,105.89036158936551,290.29454219624967
2022-08-07 15:00:00,56.866,-164.04983333333334,6.0,9.9393,32.0408,296.6104932806051,10.038071,105.60213401964266,289.4743163351298
2022-08-07 16:00:00,56.866,-164.04983333333334,6.0,9.9696,32.0389,296.1109870452148,10.064317,105.4921721400438,288.9886506781628
2022-08-07 17:00:00,56.866,-164.04983333333334,6.0,9.9597,32.0357,295.00745529884796,10.050278,105.07405395369096,287.91190602185
2022-08-07 18:00:00,56.866,-164.04983333333334,6.0,9.9172,32.0321,293.3617001850535,10.014267,104.388868384141,286.3045695776524
2022-08-07 19:00:00,56.866,-164.04983333333334,6.0,9.8635,32.0268,293.4158956947298,9.9575036,104.28248913056197,286.3561605344215
2022-08-07 20:00:00,56.866,-164.04983333333334,6.0,9.8188,32.0268,294.4794995010984,9.9153887,104.55885373992206,287.3921277532334
2022-08-07 21:00:00,56.866,-164.04983333333334,6.0,9.7939,32.023,295.4898981993288,9.8903639,104.85793627397781,288.37790258513155
2022-08-07 22:00:00,56.866,-164.04983333333334,6.0,9.8,32.0226,295.3542378813112,9.8940261,104.82340511054147,288.2458744212821
2022-08-07 23:00:00,56.866,-164.04983333333334,6.0,9.8001,32.0224,295.76269753333395,9.9007401,104.96844805780923,288.6445521328039
2022-08-08 00:00:00,56.866,-164.04983333333334,6.0,9.8274,32.0248,296.25885138791875,9.9202716,105.20879912372148,289.12949112790614
2022-08-08 01:00:00,56.866,-164.04983333333334,6.0,9.853,32.0276,295.59897451408307,9.9471275,105.03500756265464,288.48605468891554
2022-08-08 02:00:00,56.866,-164.04983333333334,6.0,9.8959,32.0276,295.04214633684563,9.9922942,104.93490335588372,287.94459669516255
2022-08-08 03:00:00,56.866,-164.04983333333334,6.0,9.9155,32.0271,294.4054335309961,10.012436,104.75264308485262,287.32421063145244
2022-08-08 04:00:00,56.866,-164.04983333333334,6.0,9.9392,32.0257,294.230185472176,10.037461,104.74309996396198,287.1545736552168
2022-08-08 05:00:00,56.866,-164.04983333333334,6.0,9.9656,32.0259,294.3120064421121,10.059434,104.83239934038642,287.23559947552235
2022-08-08 06:00:00,56.866,-164.04983333333334,6.0,9.9838,32.0257,294.1318770091948,10.077745,104.80944401085152,287.0606839043785
2022-08-08 07:00:00,56.866,-164.04983333333334,6.0,9.9963,32.0249,293.94019666296333,10.089952,104.76892744261768,286.87436297294863
2022-08-08 08:00:00,56.866,-164.04983333333334,6.0,10.0068,32.0244,293.65740424832376,10.100938,104.69157937539788,286.5989616768991
2022-08-08 09:00:00,56.866,-164.04983333333334,6.0,10.001,32.0238,293.20781086497067,10.096056,104.51770636486472,286.1600385110439
2022-08-08 10:00:00,56.866,-164.04983333333334,6.0,10.0083,32.0234,292.86356597574036,10.10277,104.41121420039859,285.8244909629021
2022-08-08 11:00:00,56.866,-164.04983333333334,6.0,9.9996,32.0238,292.61979644944955,10.093004,104.30493592366207,285.5860937493157
2022-08-08 12:00:00,56.866,-164.04983333333334,6.0,10.0041,32.0237,292.29358151903324,10.097887,104.19874352387737,285.2679483015988
2022-08-08 13:00:00,56.866,-164.04983333333334,6.0,9.999,32.0241,292.0415588294737,10.092393,104.09769204722767,285.02166261872316
2022-08-08 14:00:00,56.866,-164.04983333333334,6.0,9.9944,32.0244,291.66055112020047,10.085679,103.9517406696991,284.6495376986948
2022-08-08 15:00:00,56.866,-164.04983333333334,6.0,9.9844,32.0243,291.2877100674886,10.077745,103.79627633190192,284.2852237151331
2022-08-08 16:00:00,56.866,-164.04983333333334,6.0,9.9828,32.0224,290.96198004077667,10.075303,103.67519781477334,283.9676619356234
2022-08-08 17:00:00,56.866,-164.04983333333334,6.0,9.9745,32.0204,290.8921227370431,10.066148,103.63016752188021,283.89953767343457
2022-08-08 18:00:00,56.866,-164.04983333333334,6.0,9.9425,32.0213,290.55691808077984,10.038682,103.43959406728737,283.57074060556516
2022-08-08 19:00:00,56.866,-164.04983333333334,6.0,9.8801,32.0208,290.0608123832092,9.9776455,103.1228096051078,283.08384557968805
2022-08-08 20:00:00,56.866,-164.04983333333334,6.0,9.827,32.019,290.0691594631804,9.9221027,103.00550184195498,283.08998448399046
2022-08-08 21:00:00,56.866,-164.04983333333334,6.0,9.8154,32.0178,290.10576547699685,9.9098955,102.99162907331258,283.125446261303
2022-08-08 22:00:00,56.866,-164.04983333333334,6.0,9.8142,32.0172,289.91722425865476,9.9056229,102.92156464036022,282.94151693120574
2022-08-08 23:00:00,56.866,-164.04983333333334,6.0,9.8147,32.0151,290.43888559028744,9.9092851,103.10632260346281,283.4511024918481
2022-08-09 00:00:00,56.866,-164.04983333333334,6.0,9.8083,32.016,291.06122682201186,9.9037919,103.31353985214487,284.05798692758293
2022-08-09 01:00:00,56.866,-164.04983333333334,6.0,9.8131,32.0196,291.4150672613982,9.9068437,103.45261160224459,284.4027506362098
2022-08-09 02:00:00,56.866,-164.04983333333334,6.0,9.8277,32.019,291.4927201055454,9.9233234,103.51259331263898,284.47932539248677
2022-08-09 03:00:00,56.866,-164.04983333333334,6.0,9.8705,32.0185,291.1853174930772,9.9654383,103.49929828584217,284.1813648773955
2022-08-09 04:00:00,56.866,-164.04983333333334,6.0,9.9387,32.0186,291.565549323502,10.03563,103.7881027925644,284.5555319721347
2022-08-09 05:00:00,56.866,-164.04983333333334,6.0,9.98,32.0145,291.642360483541,10.074693,103.90543466480244,284.63327097371194
2022-08-09 06:00:00,56.866,-164.04983333333334,6.0,10.0103,32.0021,291.7195022284221,10.101549,103.9919602664909,284.7126337447795
2022-08-09 07:00:00,56.866,-164.04983333333334,6.0,10.0282,31.996,291.6197707638826,10.12108,103.99218898728404,284.61743983214257
2022-08-09 08:00:00,56.866,-164.04983333333334,6.0,10.0308,31.9932,291.3673042484174,10.127184,103.90592606221894,284.3717607963977
2022-08-09 09:00:00,56.866,-164.04983333333334,6.0,10.0299,31.9924,291.2190055051129,10.124132,103.85042006656265,284.2271544992972
2022-08-09 10:00:00,56.866,-164.04983333333334,6.0,10.0229,31.9949,290.9223182255383,10.114977,103.73074585596798,283.9367298004535
2022-08-09 11:00:00,56.866,-164.04983333333334,6.0,10.005,31.9993,290.7763365757623,10.101549,103.6417546993806,283.7924851290841
2022-08-09 12:00:00,56.866,-164.04983333333334,6.0,9.9848,32.0033,290.60015739292277,10.079576,103.5365816972768,283.61875257749216
2022-08-09 13:00:00,56.866,-164.04983333333334,6.0,9.9619,32.0021,290.1635706418526,10.055772,103.32881443647946,283.19187195868716
2022-08-09 14:00:00,56.866,-164.04983333333334,6.0,9.9478,31.9997,289.7034666999294,10.042954,103.13164163825267,282.7427002272575
2022-08-09 15:00:00,56.866,-164.04983333333334,6.0,9.9455,32.0091,289.774601240653,10.039902,103.15877263925586,282.8099970760719
2022-08-09 16:00:00,56.866,-164.04983333333334,6.0,9.9478,32.0147,289.24765507392783,10.042344,102.98045686986721,282.2946161623168
2022-08-09 17:00:00,56.866,-164.04983333333334,6.0,9.9326,32.0103,288.85050598222483,10.025864,102.80190183463812,281.9072717946505
2022-08-09 18:00:00,56.866,-164.04983333333334,6.0,9.925,32.0105,288.5977322276087,10.020981,102.6951460438055,281.66018844303306
2022-08-09 19:00:00,56.866,-164.04983333333334,6.0,9.8846,32.0074,216.0079733953677,6.2495613,76.79556627703843,210.81453659992957
2022-08-09 20:00:00,56.866,-164.04983333333334,6.0,9.795,32.0081,287.9245975278181,9.8958572,102.16481596388986,280.9979257176385
2022-08-09 21:00:00,56.866,-164.04983333333334,6.0,9.7782,32.0047,288.42068729940553,9.8744945,102.30093823145204,281.4820597887273
2022-08-09 22:00:00,56.866,-164.04983333333334,6.0,9.7643,31.9981,289.9193309080186,9.8604562,102.79651424506775,282.9454494258028
2022-08-09 23:00:00,56.866,-164.04983333333334,6.0,9.7616,31.9936,290.21505550505987,9.8580148,102.89199432430433,283.2349103777958
2022-08-10 00:00:00,56.866,-164.04983333333334,6.0,9.7611,31.9915,290.27843685519963,9.8598459,102.91179252516291,283.2971981062531
2022-08-10 01:00:00,56.866,-164.04983333333334,6.0,9.7396,31.9969,291.5919895620289,9.8342107,103.33310251571778,284.5770207175085
2022-08-10 02:00:00,56.866,-164.04983333333334,6.0,9.7211,32.0028,291.7115975015889,9.8189517,103.33821640249829,284.6916390327689
2022-08-10 03:00:00,56.866,-164.04983333333334,6.0,9.7136,32.0109,290.9664955405102,9.8073548,103.06342158074342,283.96237890127213
2022-08-10 04:00:00,56.866,-164.04983333333334,6.0,9.7254,32.0159,290.704010241529,9.8207828,103.00062417919487,283.7056601445093
2022-08-10 05:00:00,56.866,-164.04983333333334,6.0,9.7434,32.0192,290.09930065675854,9.8415351,102.82911250494517,283.1156022283406
2022-08-10 06:00:00,56.866,-164.04983333333334,6.0,9.7575,32.0176,289.4520698557031,9.8543526,102.63002029717398,282.48492734808326
2022-08-10 07:00:00,56.866,-164.04983333333334,6.0,9.7665,32.0155,288.81329316098135,9.863508,102.42205285645612,281.8623788556526
2022-08-10 08:00:00,56.866,-164.04983333333334,6.0,9.7778,32.0147,288.38214656961156,9.8738842,102.29372478488207,281.44228437029545
2022-08-10 09:00:00,56.866,-164.04983333333334,6.0,9.7757,32.0142,287.95415076225265,9.8714427,102.13687265340576,281.0246016710182
2022-08-10 10:00:00,56.866,-164.04983333333334,6.0,9.7589,32.014,287.66805699713456,9.8555734,101.99794018688397,280.7446880876056
2022-08-10 11:00:00,56.866,-164.04983333333334,6.0,9.745,32.0154,287.6888753297247,9.8403143,101.97547806046528,280.76408812891833
2022-08-10 12:00:00,56.866,-164.04983333333334,6.0,9.7286,32.0162,287.6499278610244,9.8226139,101.92584358630783,280.7251789428483
2022-08-10 13:00:00,56.866,-164.04983333333334,6.0,9.7264,32.0197,287.1747680074911,9.8201724,101.75515785146925,280.26061305517453
2022-08-10 14:00:00,56.866,-164.04983333333334,6.0,9.737,32.0249,286.9014657804084,9.8299382,101.68559258253913,279.99325095285127
2022-08-10 15:00:00,56.866,-164.04983333333334,6.0,9.7491,32.0305,287.06595646685065,9.8433661,101.77480131950276,280.1531220601447
2022-08-10 16:00:00,56.866,-164.04983333333334,6.0,9.7492,32.0328,287.1015820881659,9.8445869,101.78933542965636,280.1874032568021
2022-08-10 17:00:00,56.866,-164.04983333333334,6.0,9.7377,32.033,287.2550783241742,9.83299,101.81840010904857,280.33664999288226
2022-08-10 18:00:00,56.866,-164.04983333333334,6.0,9.7147,32.0294,286.80326065810044,9.8085756,101.60470171312733,279.89546429788743
2022-08-10 19:00:00,56.866,-164.04983333333334,6.0,9.6737,32.0251,286.8916328624419,9.767071,101.54207978700876,279.9808147234979
2022-08-10 20:00:00,56.866,-164.04983333333334,6.0,9.6403,32.0175,287.8353160563801,9.736553,101.79632908676071,280.901916623072
2022-08-10 21:00:00,56.866,-164.04983333333334,6.0,9.6237,32.0071,288.2945044623224,9.7176318,101.91417469116888,281.35154046399236
2022-08-10 22:00:00,56.866,-164.04983333333334,6.0,9.6599,31.997,287.6135294230289,9.7548638,101.74639767223744,280.6907223950093
2022-08-10 23:00:00,56.866,-164.04983333333334,6.0,9.6494,31.9939,287.9327985203907,9.745098,101.8337437075985,281.0025065799288
2022-08-11 00:00:00,56.866,-164.04983333333334,6.0,9.6255,31.9962,289.2607993846507,9.7243458,102.25176900722279,282.2969890108216
2022-08-11 01:00:00,56.866,-164.04983333333334,6.0,9.5926,32.0015,289.9519851995784,9.6889448,102.42640439651021,282.96893215388843
2022-08-11 02:00:00,56.866,-164.04983333333334,6.0,9.5689,32.0073,290.32805224320424,9.6651408,102.51044548079989,283.33363865915345
2022-08-11 03:00:00,56.866,-164.04983333333334,6.0,9.551,32.0101,290.6327965019796,9.6517128,102.57998001073815,283.6296422960301
2022-08-11 04:00:00,56.866,-164.04983333333334,6.0,9.5394,32.012,290.8128122796014,9.633402,102.61889736037477,283.80439524448855
2022-08-11 05:00:00,56.866,-164.04983333333334,6.0,9.5467,32.0122,290.31845190567867,9.6413367,102.46094897818658,283.3222283981585
2022-08-11 06:00:00,56.866,-164.04983333333334,6.0,9.5344,32.0135,289.72330614257237,9.6291295,102.22437305707473,282.7406016238225
2022-08-11 07:00:00,56.866,-164.04983333333334,6.0,9.5396,32.0158,288.60727711946083,9.633402,101.8438620446965,281.6512051169965
2022-08-11 08:00:00,56.866,-164.04983333333334,6.0,9.5333,32.0175,288.29279449664966,9.6291295,101.72012106170507,281.34366098569495
2022-08-11 09:00:00,56.866,-164.04983333333334,6.0,9.5235,32.0139,287.78752272584325,9.6193637,101.51745682701652,280.85090990221966
2022-08-11 10:00:00,56.866,-164.04983333333334,6.0,9.501,32.0128,287.3811460210117,9.5949493,101.32342913359639,280.4535801235009
2022-08-11 11:00:00,56.866,-164.04983333333334,6.0,9.496,32.0114,286.9038995524705,9.5882353,101.14308012312272,279.98791898738494
2022-08-11 12:00:00,56.866,-164.04983333333334,6.0,9.4708,32.0109,286.96272983125755,9.5632105,101.10768260329802,280.04434039114017
2022-08-11 13:00:00,56.866,-164.04983333333334,6.0,9.4562,32.0111,286.5775795294504,9.5473411,100.93985772790558,279.66779889065907
2022-08-11 14:00:00,56.866,-164.04983333333334,6.0,9.4474,32.0134,286.3504308410756,9.5387961,100.84208779823591,279.44525538418964
2022-08-11 15:00:00,56.866,-164.04983333333334,6.0,9.4355,32.0187,286.26554681000994,9.5271992,100.78977208705446,279.36077375053554
2022-08-11 16:00:00,56.866,-164.04983333333334,6.0,9.4333,32.0217,286.0501503947092,9.5241474,100.71125732174467,279.1498389704778
2022-08-11 17:00:00,56.866,-164.04983333333334,6.0,9.4299,32.0239,285.9649670134444,9.523537,100.6753637287747,279.0660952383539
2022-08-11 18:00:00,56.866,-164.04983333333334,6.0,9.4256,32.0242,285.95247292308954,9.5186542,100.66170051407708,279.05365278579154
2022-08-11 19:00:00,56.866,-164.04983333333334,6.0,9.431,32.0205,286.2800406521247,9.523537,100.78624730376757,279.3743396766581
2022-08-11 20:00:00,56.866,-164.04983333333334,6.0,9.4333,32.0156,286.76754031352164,9.5265888,100.95939712859983,279.85122514497834
2022-08-11 21:00:00,56.866,-164.04983333333334,6.0,9.4413,32.0094,286.673246464035,9.5357443,100.93937837874361,279.7608750434145
2022-08-11 22:00:00,56.866,-164.04983333333334,6.0,9.4862,31.9987,285.9875460598083,9.5766384,100.78920329860952,279.0959314606934
2022-08-11 23:00:00,56.866,-164.04983333333334,6.0,9.4847,31.9875,285.5397753121647,9.5784695,100.61998087425322,278.66126537119277
2022-08-12 00:00:00,56.866,-164.04983333333334,6.0,9.4744,31.9768,286.0321838041197,9.5687037,100.76301590088048,279.14364235444475
2022-08-12 01:00:00,56.866,-164.04983333333334,6.0,9.4639,31.9699,286.7165662764381,9.5577173,100.97587818053384,279.81255858127264
2022-08-12 02:00:00,56.866,-164.04983333333334,6.0,9.4449,31.9711,286.7751828422605,9.5357443,100.95538261990744,279.8686827098614
2022-08-12 03:00:00,56.866,-164.04983333333334,6.0,9.4464,31.9767,286.6163426568861,9.5406271,100.90684915801262,279.71253861727126
2022-08-12 04:00:00,56.866,-164.04983333333334,6.0,9.4625,31.9877,287.07119644039574,9.5546654,101.11063153751138,280.1547863303573
2022-08-12 05:00:00,56.866,-164.04983333333334,6.0,9.4688,31.9947,287.38954260704264,9.5613794,101.24182195432519,280.4642400929093
2022-08-12 06:00:00,56.866,-164.04983333333334,6.0,9.471,31.9997,287.5106773705957,9.5638209,101.29301972747986,280.58148210622954
2022-08-12 07:00:00,56.866,-164.04983333333334,6.0,9.4638,32.0064,287.5248212357188,9.5583276,101.28692438977139,280.59353791154285
2022-08-12 08:00:00,56.866,-164.04983333333334,6.0,9.4484,32.0109,287.8475401398215,9.543679,101.36970939473275,280.9068417987311
2022-08-12 09:00:00,56.866,-164.04983333333334,6.0,9.4467,32.0146,287.7305020581501,9.5418479,101.32742053497807,280.79175956917794
2022-08-12 10:00:00,56.866,-164.04983333333334,6.0,9.4564,32.017,287.7007624296076,9.5461204,101.34022024503749,280.76264600643515
2022-08-12 11:00:00,56.866,-164.04983333333334,6.0,9.4599,32.0161,287.6941067775028,9.5540551,101.34498461725556,280.75649608731055
2022-08-12 12:00:00,56.866,-164.04983333333334,6.0,9.4593,32.015,287.06920138925085,9.552224,101.12272207876262,280.14686886170205
2022-08-12 13:00:00,56.866,-164.04983333333334,6.0,9.4529,32.0143,286.928254199695,9.5442893,101.05840089374864,280.00919169521217
2022-08-12 14:00:00,56.866,-164.04983333333334,6.0,9.4463,32.0146,286.71574135786,9.5381857,100.96917710611231,279.8014528881749
2022-08-12 15:00:00,56.866,-164.04983333333334,6.0,9.4353,32.0161,286.6382418236429,9.5284199,100.91866050259452,279.72502517878695
2022-08-12 16:00:00,56.866,-164.04983333333334,6.0,9.4205,32.0169,286.4011295178198,9.5094987,100.80307345605313,279.4928201660483
2022-08-12 17:00:00,56.866,-164.04983333333334,6.0,9.4141,32.0177,286.03862699843194,9.5070573,100.66194924021895,279.1386146999229
2022-08-12 18:00:00,56.866,-164.04983333333334,6.0,9.4179,32.0171,286.85707517828905,9.5101091,100.95794449201748,279.93761251151653
2022-08-12 19:00:00,56.866,-164.04983333333334,6.0,9.4246,32.0177,287.2072061513963,9.514992,101.0964467847111,280.27946036865876
2022-08-12 20:00:00,56.866,-164.04983333333334,6.0,9.427,32.0175,287.2683762542299,9.5210956,101.12314940003304,280.33930197508903
2022-08-12 21:00:00,56.866,-164.04983333333334,6.0,9.4453,32.0145,288.2174215549117,9.5394064,101.49570971810033,281.26689715515056
2022-08-12 22:00:00,56.866,-164.04983333333334,6.0,9.4704,32.0094,288.1987967226874,9.5613794,101.54120937988462,281.25091109452995
2022-08-12 23:00:00,56.866,-164.04983333333334,6.0,9.5107,31.9968,288.4498258180311,9.6065461,101.71008605643227,281.5003573665584
2022-08-13 00:00:00,56.866,-164.04983333333334,6.0,9.5621,31.9876,290.05304144166473,9.6700237,102.38361460160172,283.0692028786496
2022-08-13 01:00:00,56.866,-164.04983333333334,6.0,9.5679,31.9801,290.1692077510625,9.670634,102.43207415661108,283.18444778979136
2022-08-13 02:00:00,56.866,-164.04983333333334,6.0,9.6044,31.9748,290.8729127119463,9.6999313,102.75846991344079,283.8739820476046
2022-08-13 03:00:00,56.866,-164.04983333333334,6.0,9.5985,31.9746,291.8258872145877,9.6877241,103.08170254117472,284.8038064169844
2022-08-13 04:00:00,56.866,-164.04983333333334,6.0,9.5881,31.9788,291.61409836856063,9.6871138,102.98660859478366,284.59573925529077
2022-08-13 05:00:00,56.866,-164.04983333333334,6.0,9.6066,31.9873,292.2239173134577,9.7054246,103.24998944134202,285.18986034414326
2022-08-13 06:00:00,56.866,-164.04983333333334,6.0,9.6028,31.9965,291.87653761897354,9.7005417,103.12551859082973,284.8486753754365
2022-08-13 07:00:00,56.866,-164.04983333333334,6.0,9.5759,32.0047,291.7092114112415,9.670634,103.01193822598378,284.6823996476812
2022-08-13 08:00:00,56.866,-164.04983333333334,6.0,9.5564,32.0116,291.98557249128896,9.6511025,103.07072335394582,284.9497360959583
2022-08-13 09:00:00,56.866,-164.04983333333334,6.0,9.5694,32.0153,293.80541240769173,9.6657511,103.74535308911675,286.7254983204675
2022-08-13 10:00:00,56.866,-164.04983333333334,6.0,9.5846,32.0139,293.66604147307675,9.6803998,103.7295333896663,286.5904733749043
2022-08-13 11:00:00,56.866,-164.04983333333334,6.0,9.595,32.0141,293.30248672474175,9.6895552,103.62480124880133,286.23610070301874
2022-08-13 12:00:00,56.866,-164.04983333333334,6.0,9.5943,32.0139,293.3423278203453,9.6895552,103.6371438517385,286.2749941692994
2022-08-13 13:00:00,56.866,-164.04983333333334,6.0,9.5785,32.0113,292.25525357490943,9.670634,103.21552608788618,285.2139697679719
2022-08-13 14:00:00,56.866,-164.04983333333334,6.0,9.5598,32.0114,291.62939716939076,9.6559854,102.95249476900048,284.60233798197106
2022-08-13 15:00:00,56.866,-164.04983333333334,6.0,9.5491,32.0075,291.6316306956699,9.6425574,102.92632233955142,284.6048879416624
2022-08-13 16:00:00,56.866,-164.04983333333334,6.0,9.5432,32.013,291.01171238456106,9.6382849,102.69835267678909,283.9984539699506
2022-08-13 17:00:00,56.866,-164.04983333333334,6.0,9.5374,32.013,290.68068125779155,9.6321813,102.56852587787084,283.6751437030661
2022-08-13 18:00:00,56.866,-164.04983333333334,6.0,9.5286,32.0115,290.89819466838475,9.6175326,102.62442215796979,283.88734975049516
2022-08-13 19:00:00,56.866,-164.04983333333334,6.0,9.5337,32.0105,291.6883892604331,9.6279088,102.91392519704519,284.658943599682
2022-08-13 20:00:00,56.866,-164.04983333333334,6.0,9.5316,32.0051,292.80180139436646,9.626688,103.29800336262798,285.7466060647815
2022-08-13 21:00:00,56.866,-164.04983333333334,6.0,9.5468,32.0125,292.8349216839851,9.6340124,103.34952576013268,285.7779942767322
2022-08-13 22:00:00,56.866,-164.04983333333334,6.0,9.5565,32.0141,293.44338386161667,9.6535439,103.58741955350837,286.3718780415101
2022-08-13 23:00:00,56.866,-164.04983333333334,6.0,9.6119,32.0001,292.9885474837495,9.723125,103.54166387791417,285.9335334395194
2022-08-14 00:00:00,56.866,-164.04983333333334,6.0,9.6738,31.9854,292.77673067856546,9.7780575,103.59570108187897,285.7327970757296
2022-08-14 01:00:00,56.866,-164.04983333333334,6.0,9.6953,31.9806,293.53241614374076,9.7969787,103.90820717190662,286.47231956198266
2022-08-14 02:00:00,56.866,-164.04983333333334,6.0,9.7141,31.9699,293.0935895758039,9.8097963,103.78740770847874,286.04722807560324
2022-08-14 03:00:00,56.866,-164.04983333333334,6.0,9.7243,31.9632,293.648523555539,9.8207828,104.00202265699379,286.5907451919579
2022-08-14 04:00:00,56.866,-164.04983333333334,6.0,9.7048,31.9646,294.33343809002946,9.7981994,104.20135810284903,287.2580075440915
2022-08-14 05:00:00,56.866,-164.04983333333334,6.0,9.7036,31.9681,293.6494125672623,9.7963684,103.95909186435112,286.58960666034403
2022-08-14 06:00:00,56.866,-164.04983333333334,6.0,9.7003,31.977,293.46192079095727,9.7927062,103.89188744520817,286.40453119317436
2022-08-14 07:00:00,56.866,-164.04983333333334,6.0,9.7007,31.9892,293.33967628859523,9.7951476,103.85862185174733,286.28258329932964
2022-08-14 08:00:00,56.866,-164.04983333333334,6.0,9.6836,31.9947,293.32124802076936,9.7792782,103.8174940108014,286.2626270266452
2022-08-14 09:00:00,56.866,-164.04983333333334,6.0,9.6684,31.9996,292.57839547503494,9.7609674,103.52389845735033,285.5359011916355
2022-08-14 10:00:00,56.866,-164.04983333333334,6.0,9.6585,32.0052,292.4537656924973,9.7542535,103.46162344086152,285.4126086931027
2022-08-14 11:00:00,56.866,-164.04983333333334,6.0,9.6528,32.0081,292.6944032798734,9.7469291,103.53603843921333,285.6465652959079
2022-08-14 12:00:00,56.866,-164.04983333333334,6.0,9.6557,32.0068,292.37979201116246,9.7512016,103.43032604346836,285.3399424263657
2022-08-14 13:00:00,56.866,-164.04983333333334,6.0,9.6636,32.0052,291.49094256798764,9.7579156,103.13247662996817,284.47319490613233
2022-08-14 14:00:00,56.866,-164.04983333333334,6.0,9.6628,32.0023,290.75960284484427,9.7573053,102.86978140749422,283.76005380276786
2022-08-14 15:00:00,56.866,-164.04983333333334,6.0,9.669,31.9978,290.3031747111602,9.7640192,102.7188651704503,283.3158613858434
2022-08-14 16:00:00,56.866,-164.04983333333334,6.0,9.6608,31.9942,289.9776151979998,9.7591363,102.58266744360367,282.99854894736217
2022-08-14 17:00:00,56.866,-164.04983333333334,6.0,9.6456,31.9935,289.6234956127686,9.7396048,102.42290904944595,282.65242740101235
2022-08-14 18:00:00,56.866,-164.04983333333334,6.0,9.6291,31.9948,289.43424094499835,9.7243458,102.32008881859534,282.46671605401576
2022-08-14 19:00:00,56.866,-164.04983333333334,6.0,9.6187,31.9977,289.44389597296635,9.71458,102.30241006695128,282.4750532956373
2022-08-14 20:00:00,56.866,-164.04983333333334,6.0,9.6108,32.0004,289.4849475710509,9.7060349,102.30126138723037,282.514185088175
2022-08-14 21:00:00,56.866,-164.04983333333334,6.0,9.625,32.0027,289.53708870615276,9.7237354,102.35310272361744,282.5652048727142
2022-08-14 22:00:00,56.866,-164.04983333333334,6.0,9.6251,32.0042,289.6438003825143,9.7249561,102.39215393074397,282.6690282930831
2022-08-14 23:00:00,56.866,-164.04983333333334,6.0,9.654,32.0017,289.4729122598494,9.7512016,102.39445555321109,282.50407622345466
2022-08-15 00:00:00,56.866,-164.04983333333334,6.0,9.6702,31.9976,289.4681833946729,9.7658503,102.4259508997156,282.5010639119523
2022-08-15 01:00:00,56.866,-164.04983333333334,6.0,9.6742,31.9942,289.62563213667875,9.7682918,102.4880979524651,282.65563339281505
2022-08-15 02:00:00,56.866,-164.04983333333334,6.0,9.6684,31.987,289.73578532655256,9.767071,102.50880343696996,282.76442890949716
2022-08-15 03:00:00,56.866,-164.04983333333334,6.0,9.6717,31.9825,289.7257747160516,9.7682918,102.50932321599147,282.75577562701886
2022-08-15 04:00:00,56.866,-164.04983333333334,6.0,9.6729,31.9825,289.46757024265037,9.7682918,102.42064697048872,282.5038362013281
2022-08-15 05:00:00,56.866,-164.04983333333334,6.0,9.6648,31.9809,289.4866565461958,9.758526,102.40812873073608,282.52244766482255
2022-08-15 06:00:00,56.866,-164.04983333333334,6.0,9.633,31.9834,289.6263718290437,9.7304494,102.388331992186,282.65685056276317
2022-08-15 07:00:00,56.866,-164.04983333333334,6.0,9.6115,31.9871,289.23130136417086,9.7072557,102.20341053129569,282.26953884414746
2022-08-15 08:00:00,56.866,-164.04983333333334,6.0,9.6036,31.9906,288.8529398187549,9.6999313,102.05467604756812,281.8991833417687
2022-08-15 09:00:00,56.866,-164.04983333333334,6.0,9.5985,31.996,288.30324478791675,9.6938277,101.85307575378735,281.3613386485816
2022-08-15 10:00:00,56.866,-164.04983333333334,6.0,9.6002,32.0019,287.75584004956863,9.6956588,101.6677746043686,280.82592657970866
2022-08-15 11:00:00,56.866,-164.04983333333334,6.0,9.5922,32.0068,287.57394282712346,9.6871138,101.58933929997107,280.64701004677545
