time,depth,latitude,longitude,temperature,conductivity,salinity
2019-08-02 19:00:00,116.0,61.372616666666666,-177.1699,2.1897,2.91806,32.7363
2019-08-02 20:00:00,116.0,61.372616666666666,-177.1699,2.1902,2.91784,32.7331
2019-08-02 21:00:00,116.0,61.372616666666666,-177.1699,2.1909,2.91781,32.732
2019-08-02 22:00:00,116.0,61.372616666666666,-177.1699,2.1913,2.91777,32.7311
2019-08-02 23:00:00,116.0,61.372616666666666,-177.1699,2.1888,2.91735,32.7284
2019-08-03 00:00:00,116.0,61.372616666666666,-177.1699,2.1876,2.91699,32.7252
2019-08-03 01:00:00,116.0,61.372616666666666,-177.1699,2.1884,2.91702,32.7248
2019-08-03 02:00:00,116.0,61.372616666666666,-177.1699,2.1907,2.91703,32.7225
2019-08-03 03:00:00,116.0,61.372616666666666,-177.1699,2.1936,2.91735,32.7235
2019-08-03 04:00:00,116.0,61.372616666666666,-177.1699,2.1918,2.91748,32.727
2019-08-03 05:00:00,116.0,61.372616666666666,-177.1699,2.1796,2.91737,32.7382
2019-08-03 06:00:00,116.0,61.372616666666666,-177.1699,2.1741,2.91725,32.7423
2019-08-03 07:00:00,116.0,61.372616666666666,-177.1699,2.1779,2.91733,32.7394
2019-08-03 08:00:00,116.0,61.372616666666666,-177.1699,2.1903,2.91799,32.7348
2019-08-03 09:00:00,116.0,61.372616666666666,-177.1699,2.1679,2.91624,32.7362
2019-08-03 10:00:00,116.0,61.372616666666666,-177.1699,2.1432,2.91464,32.7418
2019-08-03 11:00:00,116.0,61.372616666666666,-177.1699,2.1392,2.91473,32.7471
2019-08-03 12:00:00,116.0,61.372616666666666,-177.1699,2.1389,2.9152,32.7532
2019-08-03 13:00:00,116.0,61.372616666666666,-177.1699,2.1387,2.91508,32.7519
2019-08-03 14:00:00,116.0,61.372616666666666,-177.1699,2.1423,2.91513,32.7488
2019-08-03 15:00:00,116.0,61.372616666666666,-177.1699,2.1517,2.9155,32.7437
2019-08-03 16:00:00,116.0,61.372616666666666,-177.1699,2.1616,2.91594,32.739
2019-08-03 17:00:00,116.0,61.372616666666666,-177.1699,2.1737,2.91687,32.7381
2019-08-03 18:00:00,116.0,61.372616666666666,-177.1699,2.1789,2.91673,32.731
2019-08-03 19:00:00,116.0,61.372616666666666,-177.1699,2.1827,2.91691,32.7293
2019-08-03 20:00:00,116.0,61.372616666666666,-177.1699,2.186,2.91723,32.7298
2019-08-03 21:00:00,116.0,61.372616666666666,-177.1699,2.1874,2.91694,32.7248
2019-08-03 22:00:00,116.0,61.372616666666666,-177.1699,2.1862,2.91664,32.7223
